name,run_dir,source_summary,data_root,max_files,lookback,y1_horizon,y2_horizon,entry_lag,label_clip_abs,label_transform,model_type,sample_mode,hidden_dim,learning_rate,stock_limit,max_steps,date_batch_size,lambda_mse,lambda_r2,lambda_alpha_corr,lambda_corr,lambda_to,dropout,weight_decay,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,validation_fold,validation_loss,validation_mse,validation_r2_residual,validation_turnover,alpha_orientation,alpha_rankic,alpha_oriented_rankic,alpha_abs_rankic,alpha_icir,alpha_oriented_icir,alpha_win_rate,alpha_oriented_win_rate,alpha_hit_rate,alpha_top_excess_mean,alpha_top_excess_median,alpha_top_excess_trimmed_mean,alpha_top_excess_max,alpha_top_excess_abs_gt_1_count,alpha_long_short_mean,alpha_long_short_median,alpha_long_short_trimmed_mean,alpha_long_short_max,alpha_long_short_abs_gt_1_count,alpha_top_excess_positive_rate,alpha_long_short_positive_rate,rough_top_excess_ann_11d,rough_long_short_ann_11d,rough_top_excess_ann_5d,rough_long_short_ann_5d,device,gru_layers,log_path,mean_abs_beta_rankic,mean_beta_abs_rankic
h64_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001/20260707_050709,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.00035,1536,800,2,5.0,0.5,0.25,0.01,0.01,0.3,0.001,,,,,,,,1,0.5875899873527826,0.008481543883224767,0.6341048488941263,0.0012609089479334286,1.0,0.09651021291167428,0.09651021291167428,0.12458895932704073,0.8153904780352983,0.8153904780352983,0.7950980392156862,0.7950980392156862,0.5325118719362745,0.013832797736506279,0.01328412301881864,0.013486229450536085,0.07438903502859028,0,0.026083421679270007,0.027101002023162374,0.025960433254001124,0.10803672541165643,0,0.803921568627451,0.8284313725490197,0.3168968208726893,0.5975474784705492,0.6971730059199165,1.3146044526352083,,,,,
h64_g2_lr0.0003_n1536_s2040_db2_vf1_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_full_epoch_h64_tuned_cv_20260717/h64_g2_lr0.0003_n1536_s2040_db2_vf1_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001/20260717_080600,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_full_epoch_h64_tuned_cv_20260717/sweep_leaderboard_by_return.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.0003,1536,2040,2,5.0,0.5,0.3,0.01,0.01,0.3,0.001,,,,,,,,1,0.6215946478002211,,0.6283430403134986,0.0009426186184796012,1.0,0.12626390268839166,0.12626390268839166,0.14384660098983193,1.078538760789123,1.078538760789123,0.8666666666666667,0.8666666666666667,0.5407175500408496,0.013822649770975741,0.013536735808662312,0.013765693462921341,0.057580118453630466,0,0.026848129636877324,0.02846007094859259,0.026897043601242194,0.10894494795450063,0,0.8333333333333334,0.8235294117647058,0.3166643402078079,0.6150662425902805,0.6966615484571774,1.3531457336986172,cuda:1,2,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_full_epoch_h64_tuned_cv_20260717/_logs/h64_g2_lr0.0003_n1536_s2040_db2_vf1_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001.log,0.023963632373843868,0.09902547656600962
h32_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h32_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001/20260706_192235,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,32,0.0003,1536,800,2,5.0,0.5,0.15,0.01,0.01,0.3,0.001,,,,,,,,1,0.49841478899413466,0.008817994823295842,0.6343061848890548,0.0008579728468070172,1.0,0.10334247566808817,0.10334247566808817,0.13074749654252743,0.8388076290036864,0.8388076290036864,0.8029411764705883,0.8029411764705883,0.5343105341094772,0.013754519970186873,0.012723565848936476,0.013433494223340586,0.06154544727641552,0,0.024101035703447172,0.023743230387094954,0.024090230462793284,0.11067098515371052,0,0.8333333333333334,0.7892156862745098,0.3151035484079175,0.552132817933517,0.6932278064974184,1.2146921994537374,,,,,
h64_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001/20260707_042237,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.00035,1536,800,2,5.0,0.5,0.15,0.01,0.01,0.3,0.001,,,,,,,,0,0.4794270905209523,0.015622412399776901,0.5267675923220083,0.0015405909943522192,1.0,0.08469233330560767,0.08469233330560767,0.1365928383551336,0.5739464669721616,0.5739464669721616,0.7068627450980393,0.7068627450980393,0.5299394430362948,0.013748934668667525,0.013196190576372875,0.013391007129266932,0.14480931956992482,0,0.028830548451476652,0.02642141748109152,0.027624612712299785,0.2015118354758088,0,0.6911764705882353,0.7696078431372549,0.31497559422765603,0.6604816554338288,0.6929463073008433,1.4530596419544233,,,,,
h48_g2_lr0.0003_n1536_s2040_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_full_epoch_h48_tuned_cv_20260717/h48_g2_lr0.0003_n1536_s2040_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001/20260717_073708,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_full_epoch_h48_tuned_cv_20260717/sweep_leaderboard_by_return.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,48,0.0003,1536,2040,2,5.0,0.5,0.15,0.01,0.01,0.3,0.001,,,,,,,,1,0.48739651754206303,,0.6253830828649156,0.0010807323635911898,1.0,0.12251767333397,0.12251767333397,0.13973908541327404,1.076600080540622,1.076600080540622,0.8637254901960785,0.8637254901960785,0.5389520782271242,0.013524094599477718,0.01264724300562842,0.01337795051752758,0.0550183414096007,0,0.02525724870160364,0.0267334081710097,0.025456223917600582,0.1079502826628474,0,0.8088235294117647,0.8137254901960784,0.30982471264258044,0.5786206066185561,0.681614367813677,1.2729653345608234,cuda:1,2,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_full_epoch_h48_tuned_cv_20260717/_logs/h48_g2_lr0.0003_n1536_s2040_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001.log,0.024218611403220045,0.10473736747151653
h32_g2_lr0.00035_n1536_s2040_db2_vf1_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_full_epoch_h32_tuned_cv_20260717/h32_g2_lr0.00035_n1536_s2040_db2_vf1_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001/20260717_070709,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_full_epoch_h32_tuned_cv_20260717/sweep_leaderboard_by_return.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,32,0.00035,1536,2040,2,5.0,0.5,0.2,0.01,0.01,0.3,0.001,,,,,,,,1,0.536696367491694,,0.629833866290602,0.0006905169418542737,1.0,0.1211816462536562,0.1211816462536562,0.1349750584950984,1.1260127849549122,1.1260127849549122,0.8803921568627451,0.8803921568627451,0.5392903645833333,0.013338955737900858,0.012844756832706283,0.01304404734970188,0.056924354956141024,0,0.023882859161766273,0.025365988980917645,0.023668016167012935,0.10656364949505744,0,0.8284313725490197,0.7941176470588235,0.30558334963191053,0.5471345917059183,0.6722833691902033,1.20369610175302,cuda:1,2,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_full_epoch_h32_tuned_cv_20260717/_logs/h32_g2_lr0.00035_n1536_s2040_db2_vf1_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001.log,0.018204224442049197,0.09717128374286765
h64_g2_lr0.0003_n1536_s800_db2_vf0_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.0003_n1536_s800_db2_vf0_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001/20260707_075453,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.0003,1536,800,2,5.0,0.5,0.2,0.01,0.01,0.3,0.001,,,,,,,,0,0.5260744862696703,0.015731805444046783,0.5272983779290727,0.001413483708165586,1.0,0.08446143271613644,0.08446143271613644,0.13911507907454643,0.5583685431760564,0.5583685431760564,0.696078431372549,0.696078431372549,0.5294466098537606,0.01331976980107546,0.013760769453738407,0.012834930280499635,0.14600701274931155,0,0.02944639648495716,0.02802683624178436,0.028269641986906624,0.19741482848397301,0,0.6862745098039216,0.7745098039215687,0.3051438172610015,0.6745901740190186,0.6713163979742032,1.4840983828418408,,,,,
h64_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001/20260707_081130,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.0003,1536,800,2,5.0,0.5,0.15,0.01,0.01,0.3,0.001,,,,,,,,1,0.4962514504205947,0.008419167049064794,0.6336226791362553,0.0011716841827899985,1.0,0.0982716801562164,0.0982716801562164,0.12523763344431108,0.8303357752385955,0.8303357752385955,0.7950980392156862,0.7950980392156862,0.5322744332107843,0.01305563776898619,0.012947697779355774,0.012815643905284864,0.07452525481793151,0,0.025913583791929175,0.02651279473557634,0.025923979999709856,0.10096769852091166,0,0.7941176470588235,0.8480392156862745,0.29909279252586546,0.5936566468696503,0.658004143556904,1.3060446231132306,,,,,
h64_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001/20260707_082925,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.0003,1536,800,2,5.0,0.5,0.2,0.01,0.01,0.3,0.001,,,,,,,,1,0.5422806390652469,0.00845665813391736,0.6340058998661299,0.0011642797255441181,1.0,0.09703427072006943,0.09703427072006943,0.12437934987055799,0.8251609872548757,0.8251609872548757,0.803921568627451,0.803921568627451,0.5323408139297385,0.01304258563551407,0.013087043781017098,0.012771537061214326,0.07846739388642261,0,0.026108967475148473,0.025558160715066836,0.025966166481968724,0.11010580957114673,0,0.7892156862745098,0.8284313725490197,0.2987937800135951,0.5981327094306741,0.6573463160299091,1.315891960747483,,,,,
h64_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001/20260707_083824,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.0003,1536,800,2,5.0,0.5,0.3,0.01,0.01,0.3,0.001,,,,,,,,1,0.6341680890789219,0.008496166788516384,0.6345718471296862,0.0011266225040433746,1.0,0.0941600584781328,0.0941600584781328,0.12271319319026827,0.800499617807241,0.800499617807241,0.7901960784313725,0.7901960784313725,0.5310827716503268,0.012727216124403876,0.01236675974130899,0.012510636888074961,0.07809384529294372,0,0.025086035418602933,0.02610263559717302,0.025117177522605328,0.1114348372764811,0,0.7745098039215687,0.8480392156862745,0.2915689512136161,0.5746982659534491,0.6414516926699554,1.2643361850975878,,,,,
h48_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h48_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001/20260706_223517,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,48,0.00035,1536,800,2,5.0,0.5,0.15,0.01,0.01,0.3,0.001,,,,,,,,1,0.4954131404120548,0.008172889519026321,0.6343945666051963,0.0013470450055548082,1.0,0.09825528545328635,0.09825528545328635,0.12885843787716278,0.7847184109335246,0.7847184109335246,0.7705882352941177,0.7705882352941177,0.5309921364379085,0.012706211374990693,0.013132319041874181,0.012602498198192097,0.0639785990265209,0,0.02547951262849063,0.027075521480302615,0.026039897209120064,0.10952788614270675,0,0.7843137254901961,0.8333333333333334,0.2910877514997868,0.5837124711254217,0.6403930532995309,1.284167436475928,,,,,
h64_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001/20260707_044832,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.00035,1536,800,2,5.0,0.5,0.3,0.01,0.01,0.3,0.001,,,,,,,,0,0.6190062692352369,0.01579032405370883,0.5280906274257338,0.0013118961471014236,1.0,0.08776999779106279,0.08776999779106279,0.14059211793775253,0.5784523740106066,0.5784523740106066,0.707843137254902,0.707843137254902,0.530490337912143,0.012667106468078858,0.014124433832386088,0.012621135097681762,0.13450347632653661,0,0.029517809765832934,0.028961301706228418,0.028735861388694044,0.19075148769099876,0,0.6862745098039216,0.7647058823529411,0.290191893632352,0.6762261873627181,0.6384221659911744,1.48769761219798,,,,,
h64_g2_lr0.0003_n1536_s2040_db2_vf3_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_full_epoch_h64_tuned_cv_20260717/h64_g2_lr0.0003_n1536_s2040_db2_vf3_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001/20260717_081835,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_full_epoch_h64_tuned_cv_20260717/sweep_leaderboard_by_return.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.0003,1536,2040,2,5.0,0.5,0.3,0.01,0.01,0.3,0.001,,,,,,,,3,0.6954146349570468,,0.7494260700194711,0.0010824130563123902,1.0,0.09968052901679335,0.09968052901679335,0.13417672066151087,0.7333638612489782,0.7333638612489782,0.76153091265947,0.76153091265947,0.5294176275760549,0.012658796799094305,0.011090269192436011,0.012215826280943701,0.10754490857928473,0,0.03498462798657911,0.03784543405217897,0.035711315849164794,0.17020753729142818,0,0.7107843137254902,0.7843137254901961,0.29000152667016044,0.8014660229652667,0.638003358674353,1.7632252505235868,cuda:0,2,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_full_epoch_h64_tuned_cv_20260717/_logs/h64_g2_lr0.0003_n1536_s2040_db2_vf3_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001.log,0.01947615925115567,0.09424000103167392
h64_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001/20260707_082023,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.0003,1536,800,2,5.0,0.5,0.25,0.01,0.01,0.3,0.001,,,,,,,,1,0.5884068046422566,0.008475363598314717,0.6343514683638133,0.0011465522312267009,1.0,0.09450747726660944,0.09450747726660944,0.12338188564322004,0.7979616559222711,0.7979616559222711,0.788235294117647,0.788235294117647,0.5314906301062091,0.012637871046351128,0.012519990489898651,0.012413532042405095,0.07600169477607617,0,0.025330645081802147,0.025447762094731926,0.02524492092590157,0.10940302111106161,0,0.7696078431372549,0.8382352941176471,0.28952213669822585,0.5803020509649219,0.6369487007360968,1.2766645121228284,,,,,
h64_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001/20260707_043108,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.00035,1536,800,2,5.0,0.5,0.25,0.01,0.01,0.3,0.001,,,,,,,,0,0.5745039906864072,0.015776910753601103,0.5281240534548666,0.001386748403356429,1.0,0.07858001101995135,0.07858001101995135,0.12992971418163168,0.5515584894702469,0.5515584894702469,0.7029411764705882,0.7029411764705882,0.5274932486001257,0.012442639136653253,0.012543812253763765,0.012378475614643947,0.13728042833562498,0,0.028391135624657633,0.026571247001057,0.027659102805448678,0.19749529104411734,0,0.6715686274509803,0.7450980392156863,0.2850495511306018,0.6504151070376113,0.627109012487324,1.4309132354827447,,,,,
h64_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001/20260707_043951,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.00035,1536,800,2,5.0,0.5,0.2,0.01,0.01,0.3,0.001,,,,,,,,0,0.5283580560164124,0.015752247239088676,0.5274251267167868,0.00145830047127389,1.0,0.08380133934608874,0.08380133934608874,0.1497324258789596,0.5114965816303094,0.5114965816303094,0.6901960784313725,0.6901960784313725,0.5296228685656066,0.01228908615992907,0.013017546701076483,0.012133262699544982,0.14550350989035143,0,0.028493935877210583,0.026673560764879388,0.027810454348565897,0.20286523711390447,0,0.6764705882352942,0.7401960784313726,0.281531792027466,0.6527701673688243,0.6193699424604251,1.4360943682114136,,,,,
h64_g2_lr0.00035_n1536_s800_db2_vf4_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.00035_n1536_s800_db2_vf4_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001/20260707_071344,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.00035,1536,800,2,5.0,0.5,0.2,0.01,0.01,0.3,0.001,,,,,,,,4,0.6062692908590277,0.010761694465576505,0.730618196063409,0.0011005038015089264,1.0,0.10008382504651708,0.10008382504651708,0.14790291888985854,0.6833887744169345,0.6833887744169345,0.7703631010794897,0.7703631010794897,0.5339576688747137,0.012242724329907317,0.0076638099082343425,0.008328389774598705,0.2571620629422332,0,0.026668599106014018,0.025529113625967173,0.02465410635664543,0.3008864214080506,0,0.6323529411764706,0.7401960784313726,0.2804696846487858,0.6109533613377757,0.6170333062273288,1.3440973949431065,,,,,
h64_g2_lr0.0003_n1536_s800_db2_vf0_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.0003_n1536_s800_db2_vf0_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001/20260707_073523,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.0003,1536,800,2,5.0,0.5,0.15,0.01,0.01,0.3,0.001,,,,,,,,0,0.4822330237895835,0.015796280697709424,0.5270720748048202,0.0014669792171951165,1.0,0.0801006942776196,0.0801006942776196,0.15004410667972987,0.48271950204112246,0.48271950204112246,0.6833333333333333,0.6833333333333333,0.5282943617257317,0.012149076694458727,0.012663528140814801,0.012029503851724962,0.14504790174874616,0,0.0265580259901781,0.02457378756532922,0.025467061358557603,0.19352332036685152,0,0.6715686274509803,0.7156862745098039,0.27832430245487266,0.6084202317749893,0.6123134654007198,1.3385245099049763,,,,,
h64_g2_lr0.00035_n1536_s800_db2_vf4_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.00035_n1536_s800_db2_vf4_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001/20260707_065309,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.00035,1536,800,2,5.0,0.5,0.15,0.01,0.01,0.3,0.001,,,,,,,,4,0.5601555733001033,0.01077387458027886,0.7311346202474581,0.001142158074659991,1.0,0.09721302630774187,0.09721302630774187,0.14396775701705988,0.6819338123863202,0.6819338123863202,0.7723258096172718,0.7723258096172718,0.5334414356395158,0.012062735709971049,0.007671704000599456,0.008129053660677005,0.2572291447918541,0,0.026556277122787214,0.022518865926034172,0.024291535805545043,0.3023889884721287,0,0.6176470588235294,0.7058823529411765,0.276346308992064,0.6083801668129435,0.6079618797825408,1.3384363669884756,,,,,
h64_g2_lr0.0003_n1536_s800_db2_vf4_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.0003_n1536_s800_db2_vf4_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001/20260707_100213,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.0003,1536,800,2,5.0,0.5,0.15,0.01,0.01,0.3,0.001,,,,,,,,4,0.559818387207035,0.010649439933827701,0.7314290846017087,0.001005315280624988,1.0,0.09687900381816095,0.09687900381816095,0.14217031159552748,0.6881807097826925,0.6881807097826925,0.7791952894995093,0.7791952894995093,0.5324268584396468,0.01185354427277645,0.0072388270953472975,0.007379455847409409,0.2590274229698583,0,0.02774663785343826,0.02508021291958796,0.02542414938844399,0.30400869013211695,0,0.5833333333333334,0.7107843137254902,0.2715539233399696,0.6356502490060401,0.597418631347933,1.3984305478132881,,,,,
